sexo;tipo_de_emprendimiento;idea_negocio;barrio;estrato;comuna_ciudadano;fecha_de_beneficio;monto_del_credito;línea_credito
femenino;comercio;tienda;manrique_central_no__1;3;4.0;2019-02-28;4500000.0;microempresarial
femenino;comercio;peluqueria;eduardo_santos;2;13.0;2018-10-26;3000000.0;microempresarial
femenino;servicio;peluqueria;trinidad;2;15.0;2018-06-14;4000000.0;microempresarial
femenino;servicio;fabrica_de_;buenos_aires;3;9.0;2017-02-09;7000000.0;microempresarial
masculino;comercio;almacen_de_ropa_en_;buenos_aires;2;9.0;2018-10-03;2000000.0;microempresarial
masculino;servicio;barberia;santo_domingo_savio_;1;1.0;2019-04-08;8200000.0;microempresarial
masculino;servicio;mantenimiento_en_;miranda;2;4.0;2017-09-26;7000000.0;microempresarial
femenino;comercio;productos_de_belleza;la_sierra;1;8.0;2019-01-21;1500000.0;microempresarial
masculino;comercio;tienda;belen;3;16.0;2017-06-12;5200000.0;microempresarial
masculino;servicio;distribuidora_de_;juan_xxiii_la_quiebra;1;13.0;2019-05-02;3000000.0;microempresarial
masculino;comercio;tienda;santo_domingo_savio_;1;1.0;2018-10-11;7000000.0;microempresarial
masculino;comercio;tienda;robledo;3;7.0;2016-10-27;4100000.0;microempresarial
masculino;servicio;restaurante;san_diego;3;10.0;2016-04-21;6890000.0;microempresarial
femenino;industria;fabrica_de_;santo_domingo_savio_;2;1.0;2018-08-27;7000000.0;microempresarial
femenino;comercio;comidas_rapidas;castilla;2;5.0;2017-05-09;3000000.0;microempresarial
masculino;servicio;carpinteria;centro_admtivo;3;10.0;2017-11-09;7377000.0;microempresarial
masculino;industria;fabrica_de_;popular;2;1.0;2019-02-01;8281000.0;microempresarial
femenino;servicio;panaderia;cabecera_san_antonio_;2;80.0;2016-08-26;6000000.0;microempresarial
femenino;comercio;comidas_rapidas;barrio_caicedo;1;9.0;2019-01-18;4500000.0;microempresarial
femenino;servicio;gimnasio;robledo;2;7.0;2017-09-21;7370000.0;microempresarial
masculino;servicio;cafe_e_internet;la_floresta;3;12.0;2016-05-10;233925.0;microempresarial
femenino;industria;fabrica_de_;aranjuez;1;4.0;2016-11-15;5000000.0;microempresarial
femenino;comercio;variedades;picacho;2;6.0;2017-04-20;5000000.0;microempresarial
femenino;comercio;tienda;olaya_herrera;1;7.0;2016-10-20;6000000.0;microempresarial
femenino;industria;fabrica_de_;robledo;2;7.0;2017-02-16;5000000.0;microempresarial
masculino;industria;fabrica_de_repuestos_;san_javier_no_1;1;13.0;2017-12-07;7300000.0;microempresarial
masculino;servicio;fabrica_de_;pablo_vi;2;2.0;2016-10-06;6800000.0;microempresarial
femenino;servicio;fabrica_de_juegos_;belen;3;16.0;2017-08-17;7200000.0;microempresarial
masculino;comercio;cafeteria;robledo;2;7.0;2016-10-14;6890000.0;microempresarial
femenino;comercio;variedades;la_milagrosa;2;9.0;2017-11-02;1550000.0;microempresarial
femenino;comercio;miscelanea;campo_valdes_no__1;3;4.0;2017-11-16;7377000.0;microempresarial
masculino;comercio;taller_de_mecanica;santander;2;6.0;2018-05-03;3500000.0;microempresarial
masculino;servicio;variedades;belen;3;16.0;2018-02-16;7800000.0;microempresarial
masculino;industria;fabrica_de_;san_benito;2;10.0;2018-04-25;3000000.0;microempresarial
masculino;servicio;variedades;villatina;2;8.0;2019-03-19;8000000.0;microempresarial
femenino;industria;fabrica_de_;san_antonio;3;8.0;2019-05-28;8000000.0;microempresarial
femenino;comercio;tienda;castilla;2;5.0;2018-05-28;7800000.0;microempresarial
femenino;comercio;distribuidora_de_;la_milagrosa;2;9.0;2018-04-04;7800000.0;microempresarial
femenino;comercio;variedades;campo_valdes_no__2;2;3.0;2016-11-16;2000000.0;microempresarial
masculino;comercio;variedades;florencia;3;5.0;2018-10-11;1000000.0;microempresarial
masculino;servicio;reciclaje;santa_cruz;2;2.0;2018-02-02;6000000.0;microempresarial
masculino;comercio;tienda;andalucia;2;2.0;2017-04-25;7370000.0;microempresarial
masculino;servicio;mantenimiento_en_;belen;3;16.0;2016-06-16;6890000.0;microempresarial
femenino;comercio;variedades;la_avanzada;1;1.0;2016-10-06;6890000.0;microempresarial
masculino;comercio;variedades;enciso;1;8.0;2017-04-19;7000000.0;microempresarial
masculino;servicio;fabrica_de_calzado;manrique_central_no__1;3;4.0;2016-08-26;5000000.0;microempresarial
femenino;comercio;cafe_e_internet;manrique_oriental;2;3.0;2017-09-05;7370000.0;microempresarial
femenino;industria;fabrica_de_;robledo;2;7.0;2018-01-23;6000000.0;microempresarial
femenino;industria;fabrica_de_;la_milagrosa;2;9.0;2019-01-22;7500000.0;microempresarial
masculino;comercio;variedades;campo_valdes_no__1;3;4.0;2018-01-17;7000000.0;microempresarial
femenino;comercio;miscelanea;santo_domingo_savio_;2;1.0;2018-06-22;17000000.0;microempresarial
femenino;servicio;peluqueria;santander;2;6.0;2017-07-27;7000000.0;microempresarial
femenino;comercio;variedades;pedregal;3;6.0;2017-01-30;2000000.0;microempresarial
masculino;comercio;cafeteria;andalucia;2;2.0;2018-03-09;3500000.0;microempresarial
femenino;industria;fabrica_de_calzado;andalucia;2;2.0;2017-06-28;7300000.0;microempresarial
masculino;comercio;cerrajeria;andalucia;2;2.0;2017-06-06;7377000.0;microempresarial
femenino;agropecuaria;criadero_de_animales_;cabecera_san_antonio_;2;80.0;2018-10-03;5000000.0;agropecuaria
femenino;comercio;variedades;el_salvador;3;9.0;2017-07-24;7370000.0;microempresarial
masculino;comercio;tienda;cabecera_san_cristobal;2;60.0;2016-05-10;1600000.0;microempresarial
femenino;comercio;panaderia;prado;3;10.0;2018-10-29;7800000.0;microempresarial
masculino;servicio;organización_y_;la_milagrosa;3;9.0;2018-05-09;4500000.0;microempresarial
masculino;servicio;fabrica_de_ceramica;villatina;2;8.0;2016-12-21;6890000.0;microempresarial
masculino;comercio;tienda;toscana;2;5.0;2017-09-22;7000000.0;microempresarial
femenino;comercio;distribuidora_de_;doce_de_octubre_no_1;2;6.0;2018-04-19;6000000.0;microempresarial
femenino;comercio;almacen_de_ropa_en_;belen;2;16.0;2016-08-25;6890000.0;microempresarial
femenino;comercio;variedades;belen;3;16.0;2018-02-13;7800000.0;microempresarial
femenino;comercio;restaurante;san_javier_no_1;1;13.0;2018-10-26;7800000.0;microempresarial
femenino;comercio;papeleria;boyaca;3;5.0;2016-11-18;6890000.0;microempresarial
femenino;servicio;almacen_de_ropa_en_;kennedy;2;7.0;2019-01-29;2250000.0;microempresarial
femenino;comercio;legumbreria;popular;2;1.0;2017-04-19;7377000.0;microempresarial
masculino;industria;fabrica_de_calzado;campo_valdes_no__1;2;4.0;2017-08-28;7300000.0;microempresarial
femenino;comercio;tienda;san_javier_no_1;1;13.0;2016-11-19;4000000.0;microempresarial
femenino;industria;fabrica_de_;aranjuez;2;4.0;2016-05-17;6000000.0;microempresarial
femenino;industria;fabrica_de_;popular;1;1.0;2018-05-23;3400000.0;microempresarial
femenino;comercio;carpinteria;robledo;1;7.0;2017-10-20;7300000.0;microempresarial
femenino;comercio;variedades;santo_domingo_savio_;1;1.0;2018-02-09;6000000.0;microempresarial
femenino;comercio;variedades;buenos_aires;3;9.0;2018-04-30;7500000.0;microempresarial
masculino;servicio;barberia;manrique_central_no__1;2;4.0;2018-02-06;7800000.0;microempresarial
femenino;industria;fabrica_de_;aranjuez;1;4.0;2016-09-19;6890000.0;microempresarial
femenino;comercio;variedades;granizal;2;1.0;2016-10-28;4000000.0;microempresarial
femenino;comercio;variedades;robledo;2;7.0;2018-10-24;7800000.0;microempresarial
femenino;industria;fabrica_de_;villa_hermosa;2;8.0;2018-06-08;7812000.0;microempresarial
femenino;servicio;peluqueria;aranjuez;2;4.0;2017-09-13;7000000.0;microempresarial
femenino;comercio;variedades;calasanz;2;12.0;2018-04-13;4000000.0;microempresarial
femenino;comercio;tienda;manrique_central_no__1;2;4.0;2017-08-08;5000000.0;microempresarial
femenino;comercio;comidas_rapidas;buenos_aires;2;9.0;2017-09-18;7377000.0;microempresarial
femenino;comercio;almacen_de_ropa_en_;el_compromiso;1;1.0;2016-08-03;6000000.0;microempresarial
femenino;servicio;peluqueria;robledo;3;7.0;2018-11-09;3000000.0;microempresarial
femenino;comercio;cafe_e_internet;cabecera_san_cristobal;2;60.0;2018-01-24;5000000.0;microempresarial
femenino;comercio;almacen_de_ropa_en_;doce_de_octubre_no_1;2;6.0;2018-09-14;4500000.0;microempresarial
masculino;agropecuaria;criadero_de_animales_;florencia;2;5.0;2018-04-19;3000000.0;microempresarial
femenino;comercio;variedades;santo_domingo_savio_;1;1.0;2018-03-08;7800000.0;microempresarial
femenino;servicio;peluqueria;doce_de_octubre_no_1;1;6.0;2018-10-11;6000000.0;microempresarial
femenino;industria;fabrica_de_;campo_valdes_no__1;3;4.0;2017-10-27;6000000.0;microempresarial
femenino;servicio;taller_de_mecanica;robledo;1;7.0;2016-09-20;5000000.0;microempresarial
femenino;industria;fabrica_de_;buenos_aires;2;9.0;2018-02-22;4000000.0;microempresarial
masculino;comercio;licorera;barrio_caicedo;2;9.0;2018-10-24;7800000.0;microempresarial
femenino;industria;fabrica_de_;andalucia;2;2.0;2018-05-31;7812000.0;microempresarial
masculino;industria;fabrica_de_;campo_valdes_no__1;3;4.0;2019-05-31;7500000.0;microempresarial
masculino;comercio;variedades;san_pablo;2;1.0;2016-10-25;3000000.0;microempresarial
femenino;servicio;comidas_rapidas;robledo;2;7.0;2018-11-23;7800000.0;microempresarial
femenino;comercio;comidas_rapidas;cabecera_san_cristobal;1;60.0;2018-10-17;2000000.0;microempresarial
femenino;comercio;bares;manrique_central_no__1;1;4.0;2017-03-29;7000000.0;microempresarial
masculino;comercio;variedades;belen;3;16.0;2017-02-24;7377000.0;microempresarial
masculino;comercio;restaurante;castilla;3;5.0;2018-02-14;7000000.0;microempresarial
masculino;servicio;comidas_rapidas;guayabal;3;15.0;2016-07-08;6890000.0;microempresarial
femenino;servicio;restaurante;robledo;2;7.0;2018-07-17;7800000.0;microempresarial
femenino;comercio;variedades;la_floresta;1;12.0;2018-11-15;7000000.0;microempresarial
femenino;industria;fabrica_de_;manrique_central_no__1;3;4.0;2019-02-07;2000000.0;microempresarial
femenino;comercio;variedades;manrique_central_no__1;2;4.0;2018-05-18;6000000.0;microempresarial
femenino;comercio;tienda;enciso;2;8.0;2016-09-12;6890000.0;microempresarial
masculino;comercio;variedades;castilla;3;5.0;2019-03-15;8000000.0;microempresarial
femenino;industria;fabrica_de_;villa_niza;2;2.0;2017-05-31;7370000.0;microempresarial
masculino;servicio;barberia;castilla;2;5.0;2018-05-07;7800000.0;microempresarial
femenino;comercio;comidas_rapidas;castilla;1;5.0;2018-06-21;7000000.0;microempresarial
femenino;servicio;peluqueria;santa_cruz;2;2.0;2017-06-06;7377000.0;microempresarial
femenino;comercio;tienda;santo_domingo_savio_;1;1.0;2019-01-15;8000000.0;microempresarial
femenino;comercio;taller_de_electronica;trinidad;2;15.0;2017-07-06;7377000.0;microempresarial
femenino;comercio;tienda;la_america;3;12.0;2018-01-23;7500000.0;microempresarial
femenino;industria;fabrica_de_;20_de_julio;1;13.0;2016-06-24;6000000.0;microempresarial
femenino;comercio;restaurante;popular;2;1.0;2018-05-01;4000000.0;microempresarial
femenino;comercio;comidas_rapidas;manrique_central_no__1;2;4.0;2018-05-11;2500000.0;microempresarial
femenino;comercio;peluqueria;san_pablo;1;1.0;2018-03-14;3000000.0;microempresarial
femenino;servicio;fumigacion;robledo;2;7.0;2018-02-16;4000000.0;microempresarial
femenino;comercio;miscelanea;20_de_julio;1;13.0;2016-07-27;2000000.0;microempresarial
masculino;industria;fabrica_de_;cabecera_san_antonio_;2;80.0;2017-07-26;7377000.0;microempresarial
masculino;servicio;variedades;manrique_oriental;2;3.0;2016-11-22;6000000.0;microempresarial
masculino;comercio;barberia;cabecera_san_cristobal;2;60.0;2017-03-09;7200000.0;microempresarial
femenino;servicio;variedades;la_francia;2;2.0;2017-10-26;7300000.0;microempresarial
masculino;industria;fabrica_de_;el_diamante;2;7.0;2019-04-25;8000000.0;microempresarial
femenino;comercio;venta_de_calzado;granizal;2;1.0;2017-10-26;1500000.0;microempresarial
femenino;servicio;organización_y_;san_javier_no_1;1;13.0;2018-04-18;7000000.0;microempresarial
femenino;comercio;variedades;cabecera_san_cristobal;3;60.0;2018-04-16;2000000.0;microempresarial
masculino;comercio;comidas_rapidas;campo_amor;3;15.0;2017-07-26;7370000.0;microempresarial
masculino;industria;fabrica_de_calzado;belencito;2;13.0;2016-10-19;6890000.0;microempresarial
femenino;comercio;almacen_de_ropa_en_;bombona_no__1;3;10.0;2017-11-10;4400000.0;microempresarial
femenino;comercio;almacen_de_ropa_en_;robledo;2;7.0;2017-08-04;3000000.0;microempresarial
femenino;comercio;variedades;campo_valdes_no__1;3;4.0;2018-04-25;6500000.0;microempresarial
femenino;comercio;variedades;trinidad;3;15.0;2017-03-14;6000000.0;microempresarial
femenino;comercio;variedades;popular;2;1.0;2017-05-23;7377000.0;microempresarial
femenino;comercio;almacen_de_ropa_en_;castilla;3;5.0;2018-12-04;3000000.0;microempresarial
femenino;servicio;recreativo_educativo;santa_cruz;2;2.0;2016-04-19;6890000.0;microempresarial
masculino;comercio;almacen_de_ropa_en_;cabecera_san_cristobal;2;60.0;2018-04-24;3000000.0;microempresarial
femenino;industria;fabrica_de_;enciso;2;8.0;2017-07-19;7370000.0;microempresarial
femenino;comercio;almacen_de_ropa_en_;enciso;2;8.0;2018-08-03;7800000.0;microempresarial
femenino;comercio;variedades;barrio_caicedo;2;9.0;2017-05-16;2000000.0;microempresarial
femenino;comercio;variedades;san_javier_no_1;2;13.0;2017-10-27;5000000.0;microempresarial
femenino;comercio;tienda;san_javier_no_1;2;13.0;2016-06-08;6890000.0;microempresarial
femenino;comercio;variedades;llanaditas;1;8.0;2016-04-07;6890000.0;microempresarial
femenino;industria;fabrica_de_;belencito;2;13.0;2016-07-22;6000000.0;microempresarial
femenino;comercio;miscelanea;bombona_no__1;3;10.0;2017-02-22;2000000.0;microempresarial
femenino;comercio;tienda;santo_domingo_savio_;1;1.0;2017-09-08;7370000.0;microempresarial
femenino;comercio;variedades;boston;3;10.0;2017-02-20;1000000.0;microempresarial
femenino;comercio;cafeteria;belen;2;16.0;2019-05-07;7600000.0;microempresarial
masculino;servicio;barberia;granizal;2;1.0;2018-05-11;7800000.0;microempresarial
femenino;industria;variedades;florencia;3;5.0;2019-03-19;8200000.0;microempresarial
femenino;comercio;variedades;manrique_central_no__2;2;3.0;2016-07-15;2000000.0;microempresarial
femenino;industria;fabrica_de_;aranjuez;1;4.0;2017-01-23;7000000.0;microempresarial
masculino;comercio;tienda_de_helados;buenos_aires;3;9.0;2016-04-19;5000000.0;microempresarial
femenino;comercio;fabrica_de_;robledo;1;7.0;2018-01-25;7800000.0;microempresarial
femenino;industria;fabrica_de_;juan_pablo_ii;1;9.0;2017-01-19;7377000.0;microempresarial
femenino;servicio;peluqueria;la_milagrosa;3;9.0;2018-02-01;7000000.0;microempresarial
femenino;comercio;variedades;popular;2;6.0;2017-10-25;7300000.0;microempresarial
masculino;servicio;tienda;toscana;3;5.0;2017-02-21;7377000.0;microempresarial
masculino;servicio;peluqueria;belen;2;16.0;2018-02-22;4000000.0;microempresarial
femenino;industria;deposito_de_;la_esperanza;1;6.0;2019-04-08;8200000.0;microempresarial
masculino;servicio;mantenimiento_en_;san_javier_no_1;1;13.0;2018-05-23;7800000.0;microempresarial
masculino;comercio;variedades;granizal;1;1.0;2018-06-27;800000.0;microempresarial
femenino;comercio;tienda;manrique_central_no__1;2;4.0;2017-06-12;5000000.0;microempresarial
femenino;comercio;variedades;manrique_central_no__1;2;4.0;2016-07-13;1000000.0;microempresarial
masculino;industria;fabrica_de_alimentos;castilla;3;5.0;2019-02-11;5400000.0;microempresarial
femenino;industria;carpinteria;santo_domingo_savio_;2;1.0;2017-02-22;4000000.0;microempresarial
masculino;comercio;publicidad_y_;villa_hermosa;3;6.0;2019-04-24;8250000.0;microempresarial
masculino;servicio;recreativo_educativo;villa_niza;2;2.0;2017-10-06;7370000.0;microempresarial
femenino;comercio;comidas_rapidas;san_diego;2;10.0;2016-11-10;6000000.0;microempresarial
femenino;comercio;tienda;robledo;1;7.0;2016-11-18;6500000.0;microempresarial
femenino;comercio;cafe_e_internet;santa_cruz;2;2.0;2018-04-04;7800000.0;microempresarial
masculino;comercio;variedades;doce_de_octubre_no_1;2;6.0;2018-07-30;5000000.0;microempresarial
masculino;servicio;criadero_de_animales_;belen;2;16.0;2017-09-08;14000000.0;agropecuaria
femenino;comercio;almacen_de_ropa_en_;robledo;3;7.0;2017-02-06;4400000.0;credioportuno
masculino;comercio;miscelanea;moravia;2;4.0;2016-10-14;4000000.0;microempresarial
masculino;industria;fabrica_de_calzado;castilla;2;5.0;2018-05-08;2000000.0;microempresarial
femenino;agropecuaria;criadero_de_animales_;enciso;1;8.0;2018-06-14;7000000.0;microempresarial
masculino;comercio;panaderia;santa_cruz;2;2.0;2017-03-17;73000000.0;microempresarial
femenino;servicio;cafe_e_internet;la_pradera;2;13.0;2016-06-29;6000000.0;microempresarial
femenino;industria;fabrica_de_;aranjuez;2;13.0;2016-12-01;3000000.0;microempresarial
femenino;servicio;almacen_de_ropa_en_;cabecera_san_antonio_;1;80.0;2017-05-10;2000000.0;microempresarial
femenino;industria;fabrica_de_;villa_hermosa;3;8.0;2016-05-11;6890000.0;microempresarial
masculino;servicio;montallantas;kennedy;2;6.0;2017-10-26;5000000.0;microempresarial
masculino;comercio;fabrica_de_helados;castilla;2;5.0;2017-01-23;7377000.0;microempresarial
masculino;industria;ebanistaria;manrique_central_no__2;2;3.0;2018-02-07;7812000.0;microempresarial
masculino;comercio;comidas_rapidas;manrique_central_no__2;2;3.0;2016-04-11;5000000.0;microempresarial
masculino;comercio;peluqueria;cabecera_san_antonio_;3;80.0;2018-05-09;5000000.0;microempresarial
femenino;industria;fabrica_de_;manrique_central_no__2;3;3.0;2016-03-28;6890000.0;microempresarial
masculino;industria;fabrica_de_alimentos;cabecera_san_antonio_;2;80.0;2016-04-22;6400000.0;microempresarial
femenino;comercio;variedades;villa_del_socorro;2;2.0;2018-05-28;7800000.0;microempresarial
femenino;comercio;tienda;llanaditas;1;8.0;2016-10-05;6000000.0;microempresarial
femenino;comercio;fabrica_de_helados;robledo;2;7.0;2016-11-02;6890000.0;microempresarial
masculino;servicio;carpinteria;san_javier_no_1;2;13.0;2017-08-15;7377000.0;microempresarial
masculino;industria;fabrica_de_;san_javier_no_1;2;13.0;2018-10-31;7000000.0;microempresarial
masculino;comercio;comidas_rapidas;campo_valdes_no__2;3;3.0;2019-01-31;4500000.0;microempresarial
masculino;comercio;tienda;belencito;1;13.0;2018-07-19;7800000.0;microempresarial
masculino;industria;fabrica_de_;san_javier_no_1;2;13.0;2018-05-04;5000000.0;microempresarial
masculino;comercio;comidas_rapidas;la_esperanza;1;6.0;2018-08-09;7800000.0;microempresarial
femenino;industria;fabrica_de_;aranjuez;3;4.0;2017-02-15;3000000.0;microempresarial
femenino;servicio;peluqueria;castilla;3;5.0;2017-05-03;7200000.0;microempresarial
femenino;servicio;tienda;llanaditas;1;8.0;2016-06-15;3000000.0;microempresarial
masculino;servicio;fotografia;robledo;3;7.0;2016-07-07;1500000.0;microempresarial
femenino;industria;fabrica_de_;popular;2;1.0;2018-09-14;6000000.0;microempresarial
femenino;comercio;tienda;cabecera_san_cristobal;1;6.0;2016-05-20;3000000.0;microempresarial
